file_name,score
491.pkl,1.2570370153873659e-06
4910.pkl,1.473733064864933e-06
4911.pkl,1.5567538516378345e-06
4912.pkl,0.7315916552836451
4914.pkl,1.9201512893779856e-06
4916.pkl,8.32084247085645e-05
4917.pkl,2.785800317900181e-06
492.pkl,0.013260789963612529
4920.pkl,2.104311302316996e-06
4921.pkl,6.937061329356864e-06
4922.pkl,1.947053552781106e-06
4923.pkl,1.5921502133950393e-06
4924.pkl,1.920703979994007e-06
4927.pkl,2.5634297528797503e-06
4928.pkl,0.036745190932468315
4929.pkl,6.008178604391369e-06
493.pkl,3.6161619702080263e-06
4930.pkl,2.8137481264143276e-06
4931.pkl,2.6249221842988134e-06
4933.pkl,0.023058299117939097
4935.pkl,1.8238740557128555e-06
4937.pkl,6.585638238459389e-05
4938.pkl,0.000144210422746242
4939.pkl,2.744384869106608e-05
4945.pkl,4.703351515917284e-05
4946.pkl,2.3278662844688686e-06
4948.pkl,1.2915974880586139e-06
4949.pkl,1.9703629855257014e-06
495.pkl,1.556701642182447e-06
4950.pkl,1.77628623584725e-06
4953.pkl,1.7028744870304717e-06
4957.pkl,1.2687598168605679e-06
4958.pkl,1.8500624557874124e-06
496.pkl,1.7701759251775299e-06
4961.pkl,1.4609978710576845e-06
4962.pkl,2.8260313828690696e-06
4964.pkl,1.339576119001409e-06
4965.pkl,3.3136552063660496e-06
4967.pkl,1.6763161018684555e-06
497.pkl,2.5465657027121707e-06
4970.pkl,0.0002348822048933624
4972.pkl,1.9543416214897636e-05
4973.pkl,1.8877708967469823e-05
4974.pkl,1.9091458476806312e-06
4978.pkl,3.5855650460470854e-06
4979.pkl,2.860832794276184e-06
4982.pkl,5.730321058411916e-06
4983.pkl,1.7805348314228733e-06
4984.pkl,1.6874198864810078e-06
4985.pkl,0.00098204287914736
4986.pkl,7.418342350942247e-05
4988.pkl,2.9870524272739953e-06
4989.pkl,2.087478983972689e-06
499.pkl,2.0402849419632836e-06
4991.pkl,3.2326848682008274e-06
4992.pkl,8.091554265214398e-05
4993.pkl,6.791811494909712e-06
4994.pkl,2.607909474842299e-06
4996.pkl,3.570048327833256e-05
4997.pkl,2.5653844225493213e-06
4998.pkl,1.943834241975348e-06
4999.pkl,3.954639273173655e-06
500.pkl,0.00021387713319562796
5000.pkl,7.774233263924504e-06
5004.pkl,2.9408316283061747e-06
5006.pkl,3.084579656380307e-06
5009.pkl,2.622284112832099e-06
501.pkl,2.5197331182490017e-06
5012.pkl,7.1751430325662106e-06
5013.pkl,1.9423941505606126e-06
5014.pkl,3.5642250459946994e-05
5015.pkl,2.087870591734194e-06
5018.pkl,1.2925268314198123e-06
502.pkl,1.5434231854361771e-06
5021.pkl,2.095319472009619e-06
5022.pkl,1.8802873748725246e-06
5024.pkl,0.0007429782214817139
5026.pkl,1.1156412670118607e-05
5029.pkl,2.012397850430478e-05
5030.pkl,1.8001891360306638e-06
5034.pkl,1.8986778249310683e-05
5035.pkl,2.0954959276741957e-06
5036.pkl,0.00013674697481701
5037.pkl,4.704497475740632e-06
5038.pkl,1.5329926129180286e-06
5039.pkl,1.0787347838518075e-05
504.pkl,1.4027238915851093e-06
5040.pkl,2.0855616303682763e-06
5041.pkl,1.4624596855039178e-06
5042.pkl,2.0624597789771136e-06
5045.pkl,1.2540735079396178e-06
5046.pkl,1.7365036406480351e-06
5047.pkl,1.4163847458782108e-05
5048.pkl,9.521972102069115e-05
5049.pkl,1.851830752977584e-05
5052.pkl,4.343102733817219e-06
5053.pkl,1.4734399451842196e-06
5055.pkl,0.0975606468476209
5061.pkl,8.0560006898006e-05
5063.pkl,1.7887460034387775e-06
5064.pkl,1.3586173978447615e-06
5066.pkl,8.972360373016401e-06
5068.pkl,0.00132435771390276
507.pkl,2.680600614492863e-06
5070.pkl,1.6690293193597313e-06
5072.pkl,8.637458002491663e-06
5075.pkl,6.3307834441732836e-06
508.pkl,3.0673102837642105e-05
5081.pkl,1.3766430877656098e-06
5082.pkl,2.0236743259738174e-06
5083.pkl,1.457549281499424e-06
5084.pkl,3.665929047876725e-06
5085.pkl,0.000388415342262196
5089.pkl,2.0038366583257477e-06
5090.pkl,1.3872707383396886e-06
5091.pkl,1.948107718218352e-06
5092.pkl,2.208683298855953e-06
5093.pkl,2.7418282971907744e-05
5094.pkl,1.623303659696028e-05
5095.pkl,5.1819306645837865e-05
5098.pkl,9.339259322741837e-06
5099.pkl,0.00048256794754509994
51.pkl,1.496926740438107e-06
510.pkl,4.659187123074504e-06
5102.pkl,8.431299332698825e-06
5103.pkl,0.0004330698264695643
5106.pkl,1.3123667517393424e-06
5107.pkl,0.00013775965211271996
5108.pkl,0.00026825115638646395
5109.pkl,1.900035641655993e-06
511.pkl,1.5451377505889318e-06
5110.pkl,4.781953969627211e-06
5112.pkl,1.323257735641099e-06
5115.pkl,0.00013355992051915
5117.pkl,1.5335855354400725e-06
5118.pkl,2.0919143200873127e-06
5122.pkl,1.6405719250142716e-06
5123.pkl,2.0017812550488983e-06
5124.pkl,4.561919840930662e-06
5125.pkl,2.6170069774540684e-06
5126.pkl,1.251224704363004e-06
5128.pkl,3.0416918325376877e-06
5129.pkl,0.000216247070466368
513.pkl,3.7449854793895688e-06
5130.pkl,1.569966138443944e-05
5136.pkl,2.258836268092656e-06
5137.pkl,3.8688990973316955e-06
5138.pkl,3.207524727060706e-05
5139.pkl,1.51420025831374e-06
5141.pkl,1.6231458763986136e-06
5142.pkl,0.00017295248825266918
5144.pkl,1.2456061362109095e-06
5145.pkl,2.235332657455117e-05
5148.pkl,1.517902315597398e-06
515.pkl,1.6489963695030915e-06
5150.pkl,2.414052423862082e-06
5153.pkl,1.3856677430436147e-06
5154.pkl,8.411638441737336e-06
5156.pkl,1.4915973766509694e-05
5159.pkl,1.6649661852855945e-06
516.pkl,8.866767270452568e-06
5161.pkl,3.018799701877369e-06
5162.pkl,7.662694171611729e-06
5163.pkl,1.2780566808467616e-05
5166.pkl,9.583476385339799e-05
5167.pkl,1.0184835150833815e-05
5169.pkl,2.759989284223794e-06
5170.pkl,8.608005824445574e-06
5172.pkl,1.8328773953100747e-06
5173.pkl,2.5596962367750645e-06
5174.pkl,2.005172587518772e-06
5175.pkl,1.2536712018570942e-06
5177.pkl,1.917638395612438e-06
5179.pkl,4.091758921476293e-06
5182.pkl,1.4486045777071048e-06
5183.pkl,2.7248652008812088e-05
5184.pkl,1.3896341663824655e-06
5185.pkl,1.2932224412218432e-06
5187.pkl,1.2980668774105994e-06
5192.pkl,2.1506223381902183e-06
5193.pkl,1.988233422271967e-05
5197.pkl,1.512284171397588e-06
52.pkl,1.3018429260445442e-06
520.pkl,1.4056250084081687e-06
5200.pkl,2.8522327607969325e-06
5201.pkl,7.511792650860659e-06
5202.pkl,0.00031624252583073507
5204.pkl,1.6206193390252377e-06
5205.pkl,2.1988353633264466e-06
5208.pkl,2.9570280826773174e-06
521.pkl,3.5688074869188735e-06
5212.pkl,2.6287851527049204e-06
5214.pkl,0.0022616780390559677
5216.pkl,1.654096383544484e-06
5219.pkl,1.443406921121757e-06
522.pkl,1.3771038603766827e-06
5220.pkl,1.4081195434120833e-05
5221.pkl,1.5274534217775556e-06
5223.pkl,2.8449194777708392e-05
5224.pkl,1.4480741502872263e-06
5226.pkl,1.5754609230135206e-06
5227.pkl,1.6458292993174945e-06
5229.pkl,2.1136060596134365e-06
5230.pkl,1.269443346207358e-06
5233.pkl,1.5408511298159286e-06
5236.pkl,9.348152042887763e-06
5238.pkl,1.698773380251538e-05
5240.pkl,6.114143893663308e-05
5242.pkl,1.6720326306021335e-06
5243.pkl,1.6257025518550086e-06
5249.pkl,1.665975311766285e-06
525.pkl,1.5648467286424744e-05
5250.pkl,5.1718269737378424e-06
5252.pkl,1.2957176071301061e-06
5255.pkl,0.000147967182876094
5256.pkl,1.9387551015237476e-06
5258.pkl,7.106850182393924e-06
5261.pkl,1.349802403484459e-06
5262.pkl,0.055934090996290646
5263.pkl,1.38928152983178e-06
5266.pkl,5.95320557995171e-06
5269.pkl,3.0260337986450816e-05
527.pkl,1.6138505374765057e-05
5271.pkl,2.2612075476006497e-06
5276.pkl,2.1059969194636635e-06
5277.pkl,1.6430587685743564e-06
5278.pkl,2.216324056280892e-06
5279.pkl,1.4475053762434412e-06
5280.pkl,5.162429136012392e-06
5282.pkl,4.886964106833437e-06
5283.pkl,0.0023926838764484
5288.pkl,1.3619680416189215e-06
529.pkl,1.8265625529762191e-06
5292.pkl,0.0006363017908580839
5294.pkl,9.64842659640512e-05
5296.pkl,2.0292685522187874e-06
5297.pkl,3.8221563854555656e-05
5299.pkl,4.842261698677363e-06
53.pkl,1.7199292899152236e-06
530.pkl,6.99048671481869e-06
5301.pkl,1.364533430227141e-06
5302.pkl,0.0103997287232856
5304.pkl,2.2889851610101194e-06
5305.pkl,1.779948559190908e-05
5306.pkl,0.000101252065115074
5310.pkl,3.6615717118300607e-06
5311.pkl,1.5740489176244545e-06
5315.pkl,1.4261929424649794e-06
5316.pkl,3.576053842954016e-06
5319.pkl,0.000429018601913362
5323.pkl,2.579371525750051e-06
5325.pkl,0.00028933180408661
5326.pkl,1.6667527481880864e-06
5327.pkl,2.1545708556228427e-06
5328.pkl,2.344989172940622e-06
533.pkl,1.325284817636189e-06
5330.pkl,1.9720425920997064e-05
5333.pkl,1.3882148559666513e-06
5334.pkl,1.8684622976307296e-06
5335.pkl,2.3260312887490803e-05
5337.pkl,2.0285256743201275e-06
5338.pkl,1.460074051270336e-06
5339.pkl,1.5624463830975723e-06
5342.pkl,5.78603768264719e-06
5343.pkl,1.356785473121242e-06
5345.pkl,1.8969020617072374e-05
5347.pkl,1.3825514543730297e-06
5349.pkl,8.043744983763599e-05
535.pkl,5.565055131865669e-06
5351.pkl,8.830176370663193e-06
5352.pkl,6.204033607262796e-05
5354.pkl,3.717099829462393e-05
5355.pkl,2.97759135882467e-05
5356.pkl,2.7206891918963152e-05
5359.pkl,1.3963147867224782e-06
536.pkl,3.266010719476417e-06
5360.pkl,2.155890638532821e-06
5366.pkl,3.2012215182683725e-06
5369.pkl,1.8270099688470655e-06
5371.pkl,2.120717542997744e-05
5373.pkl,1.5193166245635538e-06
5374.pkl,1.3774754129993335e-05
5375.pkl,1.451339582636427e-06
5376.pkl,1.909652639903357e-06
5377.pkl,1.303956945382429e-06
538.pkl,3.0566341451506158e-06
5380.pkl,1.66447179008615e-06
5382.pkl,6.006803931855882e-06
5384.pkl,1.4505336868007332e-06
5387.pkl,4.032760205672952e-06
5388.pkl,1.4385437924974156e-06
5389.pkl,1.4716980872069483e-06
5391.pkl,1.5963705095117207e-06
5392.pkl,2.7050504081405446e-06
5393.pkl,3.091175802433031e-06
5396.pkl,1.6924460694404157e-06
5397.pkl,7.095556655495321e-05
5398.pkl,4.1997057545087e-05
5399.pkl,1.7880291635848325e-06
540.pkl,4.3780679836736816e-05
5400.pkl,1.717656027049508e-06
5401.pkl,1.393342330045274e-06
5403.pkl,1.493876198864122e-06
5405.pkl,7.137822505271251e-06
5407.pkl,8.892199123626182e-05
5409.pkl,1.7265200098695458e-06
541.pkl,1.5555259511220875e-06
5410.pkl,2.226479433222939e-06
5414.pkl,4.122208394066485e-06
5415.pkl,1.6121982643685329e-06
5417.pkl,1.293616920171449e-06
5418.pkl,1.1875480145306026e-05
542.pkl,4.987739155638091e-05
5421.pkl,6.092267187474145e-06
5423.pkl,1.9547126337794974e-06
5425.pkl,1.4012320129561049e-06
5429.pkl,1.3968365033437648e-06
5430.pkl,3.5922895680359626e-06
5431.pkl,4.061127969442674e-06
5434.pkl,2.419306264160245e-06
5436.pkl,1.9048041813938292e-06
5437.pkl,1.9951585316040052e-06
5439.pkl,5.856406885866496e-05
544.pkl,1.6219670090717826e-06
5440.pkl,3.936420293816249e-06
5442.pkl,0.00011653814510923244
5445.pkl,5.5664849673800056e-05
5446.pkl,1.3394360279292447e-06
5449.pkl,9.69239837899482e-06
545.pkl,1.3105347892492412e-06
5450.pkl,1.0611318495139047e-05
5453.pkl,2.150391741964118e-05
5455.pkl,1.2828602649109194e-06
5456.pkl,3.420432156639475e-05
5458.pkl,1.5907149296346758e-06
5459.pkl,1.4155869181339847e-05
5461.pkl,2.1405930462348796e-06
5462.pkl,1.5238488982864018e-06
5463.pkl,3.634294564988557e-06
5464.pkl,1.5933490126616939e-06
5465.pkl,3.048825142680667e-05
5467.pkl,1.7398606371044198e-05
5468.pkl,8.579407512259948e-06
5469.pkl,2.0250341195063956e-06
5470.pkl,1.5587941471879889e-06
5472.pkl,2.9926000793048454e-06
5474.pkl,3.405055785199617e-06
5475.pkl,1.5674649668468453e-06
5477.pkl,1.5552323044268034e-06
5478.pkl,1.9358755681165673e-06
5483.pkl,2.583369543516155e-05
5484.pkl,4.482059202653588e-05
5485.pkl,1.638605671216302e-06
5486.pkl,0.00035638780321288797
5487.pkl,0.1928252806302094
5488.pkl,1.2560843007741008e-06
549.pkl,2.173379833226352e-06
5490.pkl,2.9641911141506428e-06
5491.pkl,2.1663000818245774e-06
5492.pkl,0.0004262863102364299
5493.pkl,3.5404333839623473e-06
5494.pkl,0.0001471737955195004
5495.pkl,0.00010454759407329434
5497.pkl,2.1167568480595e-05
5499.pkl,4.200830722340176e-06
55.pkl,1.7195438098402393e-06
5501.pkl,1.8478199325163007e-06
5502.pkl,0.000700708447126234
5503.pkl,1.3572427819044391e-05
5505.pkl,1.6212898075066841e-06
5506.pkl,1.3643603187004757e-05
5508.pkl,1.5280483854979568e-06
551.pkl,7.348954154090314e-05
5510.pkl,3.1853794612167515e-06
5512.pkl,3.520453477397301e-05
5514.pkl,1.6641294259663051e-06
5515.pkl,2.4386542052967646e-06
5517.pkl,1.4861122825994922e-06
5520.pkl,7.6289999627005325e-06
5521.pkl,1.4494070058028517e-06
5522.pkl,2.043760088378669e-06
5523.pkl,2.5813976029992977e-06
5524.pkl,0.00822124601777214
5525.pkl,1.398766402329339e-06
5526.pkl,3.575479964753477e-06
5527.pkl,9.294433199068029e-06
5529.pkl,5.538078963060702e-06
553.pkl,6.113463308774061e-06
5530.pkl,9.909581399345574e-05
5533.pkl,6.350096789202601e-06
5535.pkl,3.0559664687201116e-05
5536.pkl,0.00218872899751816
5537.pkl,2.8213675212288522e-05
5538.pkl,1.5826826813035335e-06
5539.pkl,1.3813392220373815e-06
554.pkl,2.336009072150171e-06
5540.pkl,9.431054368926352e-06
5541.pkl,6.578220602553946e-06
5542.pkl,1.2737015760282104e-06
5543.pkl,4.7250761752245505e-06
5547.pkl,1.752678211130185e-06
5548.pkl,1.4481805767308052e-06
555.pkl,0.00064538582975309
5551.pkl,4.702649922036723e-06
5553.pkl,2.0255638046058433e-05
5554.pkl,1.4593920709129126e-06
5555.pkl,1.0146429015280741e-05
5556.pkl,3.6864768174632684e-06
5557.pkl,2.709428199032386e-05
5558.pkl,1.655632896121816e-06
5561.pkl,2.387743504589242e-05
5564.pkl,0.03564416878620466
5565.pkl,0.00890284979176329
5568.pkl,1.359024656341501e-06
5569.pkl,1.2953133693677178e-05
5570.pkl,1.683084615593873e-06
5571.pkl,5.173844042656074e-05
5572.pkl,1.863478032310809e-06
5576.pkl,4.3119095439775605e-06
5577.pkl,2.925725131863618e-06
5578.pkl,1.5992510230362058e-06
558.pkl,1.005441504283431e-05
5580.pkl,1.4665364159528343e-06
5583.pkl,5.8253814199932865e-06
5584.pkl,1.2693167770531766e-06
5585.pkl,2.038015402552656e-06
5586.pkl,2.945391989456487e-06
5587.pkl,0.00029128061284905
5589.pkl,1.3100323733399086e-06
559.pkl,1.2979513977873983e-06
5593.pkl,8.654838531724706e-05
5594.pkl,1.8798219598015417e-06
5596.pkl,8.412649636545841e-06
5597.pkl,1.715193150009608e-06
5598.pkl,2.304506213429201e-06
56.pkl,0.2311897729579038
560.pkl,1.9598947124821692e-06
5600.pkl,6.255381372671986e-05
5601.pkl,2.0571350877528476e-06
5602.pkl,5.8690128695734607e-05
5603.pkl,1.588341838163964e-06
5606.pkl,1.2709905397460036e-06
5609.pkl,3.0082091428123808e-05
5611.pkl,1.386405208580578e-06
5613.pkl,1.2490402935357464e-06
5614.pkl,1.464927979349486e-06
5616.pkl,1.7023396113876391e-06
5618.pkl,4.2166923461252e-06
562.pkl,3.549373201856521e-06
5620.pkl,7.461954559906755e-06
5621.pkl,1.3589530964418408e-05
5622.pkl,9.07146258909258e-06
5623.pkl,6.613015214862902e-06
5624.pkl,2.67977482338012e-06
5625.pkl,2.195505627701494e-06
5627.pkl,2.442868004254276e-05
5628.pkl,3.197136120812419e-06
563.pkl,1.3488535731435894e-06
5632.pkl,2.3490069175602926e-05
5634.pkl,6.355367312196372e-06
5635.pkl,1.0282386888515439e-05
5636.pkl,1.2976799697074965e-06
5637.pkl,4.476594878743166e-05
5638.pkl,1.6294038866126745e-06
564.pkl,2.739170966431289e-05
5642.pkl,2.020459011020367e-05
5643.pkl,0.01746491775915457
5648.pkl,3.2499365490101986e-06
5650.pkl,1.1855188306981591e-05
5652.pkl,0.42627163249332717
5653.pkl,1.9015674192732982e-06
5655.pkl,0.4012767185280724
5659.pkl,2.236586732484847e-06
566.pkl,1.6026162285751404e-06
5661.pkl,2.4038565062643975e-06
5665.pkl,4.147095732316479e-05
5666.pkl,1.5573448251483167e-06
567.pkl,3.9652350720991304e-05
5671.pkl,2.920909938831417e-06
5672.pkl,1.3509436930984554e-06
5673.pkl,1.8807961863300002e-06
5675.pkl,1.4061321274015668e-06
5676.pkl,1.7711591409663135e-06
5678.pkl,8.515821389875977e-06
5681.pkl,2.137875706077575e-06
5683.pkl,0.0007382345276788999
5684.pkl,2.2159832982465207e-06
5685.pkl,1.6585354058647947e-06
5688.pkl,2.497354023924072e-06
569.pkl,0.00019383811389665006
5691.pkl,6.530283059340235e-06
5692.pkl,2.661326582373683e-06
5694.pkl,1.8374666203330053e-06
5695.pkl,0.0007661774051557539
5696.pkl,1.4676433444380035e-06
5699.pkl,2.5469528779422754e-06
57.pkl,3.6572203362455358e-06
5700.pkl,1.4236077908096414e-06
5701.pkl,2.1881974123940664e-06
5703.pkl,1.5575235821622032e-05
5710.pkl,1.270408411270304e-06
5712.pkl,5.854825452565287e-05
5713.pkl,1.87377399321022e-06
5715.pkl,2.2882231997180264e-06
5717.pkl,1.2422822905473238e-06
5718.pkl,8.904730246492856e-06
5720.pkl,2.4508033078533985e-06
5722.pkl,4.6660876832682976e-05
5723.pkl,1.8356071284713208e-06
5727.pkl,1.2428706524475697e-06
5728.pkl,1.0649725042994716e-05
5729.pkl,1.5549564309804272e-06
573.pkl,4.248205193857567e-06
5730.pkl,0.0010866826951493199
5731.pkl,1.489076312862216e-06
5732.pkl,2.721306574951786e-06
5733.pkl,1.2923105527445143e-06
5734.pkl,1.9770650848046848e-06
5735.pkl,2.4279994774656127e-06
5737.pkl,8.309848939618525e-06
5738.pkl,1.848263359947728e-05
574.pkl,1.256046907251757e-06
5741.pkl,1.9605238182938013e-06
5742.pkl,1.2679614518900605e-06
5746.pkl,1.2656937501159251e-06
5747.pkl,1.9996139733626797e-06
5748.pkl,1.3932298126199682e-06
575.pkl,1.4680773126049923e-06
5750.pkl,4.513329757661968e-06
5753.pkl,1.9114827990058227e-06
5754.pkl,4.747116235632477e-06
5756.pkl,0.00024383868358098998
5758.pkl,8.193413580520587e-06
576.pkl,2.821483327736877e-06
5761.pkl,1.4974623433669026e-06
5762.pkl,0.00064363209820904
5763.pkl,8.107252961693712e-06
5766.pkl,2.4906182032959813e-06
5768.pkl,1.0466420856999674e-05
5769.pkl,1.3866271238809823e-06
577.pkl,1.3996593090288555e-06
5773.pkl,8.51908552155822e-06
5776.pkl,2.6320167755893285e-05
5777.pkl,1.9337563829511354e-06
578.pkl,6.558776438433743e-06
5780.pkl,2.641360593612015e-06
5783.pkl,1.7321161324306663e-06
5784.pkl,1.430841208991087e-06
5786.pkl,2.931578523473546e-06
5788.pkl,9.293300328124853e-06
5789.pkl,3.843470602436088e-06
579.pkl,1.614859182381583e-06
5790.pkl,1.4512816412029844e-06
5791.pkl,3.95370958645973e-05
5794.pkl,1.3102718419456731e-06
5796.pkl,1.2941578463120535e-06
5797.pkl,1.3501868828338513e-06
5798.pkl,1.8069707689429237e-06
58.pkl,1.5652497774536693e-06
5801.pkl,1.2846003853016847e-06
5804.pkl,3.4571665530703963e-06
5805.pkl,5.1253867191105795e-05
5806.pkl,2.2950314305404117e-05
5808.pkl,1.8795681127238946e-06
5809.pkl,1.623144797638669e-06
581.pkl,1.4614120372510346e-06
5810.pkl,1.4716838220906232e-06
5811.pkl,1.9022046605182077e-05
5814.pkl,3.583838757635503e-06
5815.pkl,2.934632720362866e-06
5816.pkl,1.1559125268529335e-05
5818.pkl,2.0691311345718157e-06
5819.pkl,1.2785352575900233e-06
582.pkl,7.92452996590481e-06
5824.pkl,0.018648756136138228
5826.pkl,2.4822481128704815e-06
5827.pkl,2.228062539686897e-06
5828.pkl,5.258465721609873e-06
5829.pkl,0.0015108308959218958
583.pkl,1.741812241456604e-06
5830.pkl,0.00733378166558934
5832.pkl,1.298091339595561e-06
5834.pkl,1.7448006760576308e-06
5836.pkl,1.0201875914329928e-05
5837.pkl,2.7963598577206226e-06
5839.pkl,1.7805743316827015e-06
5840.pkl,2.5513452625521428e-06
5841.pkl,1.463929106358722e-06
5844.pkl,2.002333459192764e-06
5845.pkl,6.989544448160545e-06
5846.pkl,0.0010357803216901932
5847.pkl,4.629857466040445e-05
5848.pkl,5.43520165761715e-06
5849.pkl,0.00011366383184781792
585.pkl,1.2763548630715949e-06
5851.pkl,2.3835858727851825e-06
5852.pkl,1.1039460818935721e-05
5855.pkl,2.0060311777594166e-06
5856.pkl,1.974822750553554e-06
5859.pkl,9.903047462995122e-05
586.pkl,2.076841157922162e-06
5861.pkl,1.3024060600414746e-05
5862.pkl,1.5609838499992333e-06
5866.pkl,0.0001595133197065974
5867.pkl,6.482987031731738e-06
587.pkl,3.99854483156624e-06
5870.pkl,1.6240671179729587e-06
5874.pkl,1.3177385109870113e-06
5879.pkl,4.641852423508714e-06
5880.pkl,1.3091653061993552e-06
5881.pkl,7.912263334498696e-06
5882.pkl,1.3862256283855492e-06
5884.pkl,1.3913765938637153e-06
5887.pkl,1.2911380414830343e-06
5889.pkl,0.0001312124858073284
589.pkl,1.1536736572572906e-05
5890.pkl,4.390780364747499e-06
5891.pkl,1.808877533545914e-06
5892.pkl,1.3865877070943442e-06
5894.pkl,1.3379743335635796e-06
5896.pkl,5.607860333425566e-06
5897.pkl,1.9387864746081767e-06
5898.pkl,1.4097837262584976e-06
59.pkl,2.214672290702824e-06
5903.pkl,5.309089107278435e-06
5904.pkl,2.944980671194475e-06
5907.pkl,1.3604042254029443e-06
5909.pkl,2.772905211571493e-06
5911.pkl,6.833278445438515e-06
5913.pkl,1.2519632944399236e-05
5914.pkl,1.1446932961461924e-05
5915.pkl,2.1593866577208113e-06
5916.pkl,0.0008452207571318799
5922.pkl,2.726774675201301e-06
5923.pkl,1.2556000084228278e-06
5924.pkl,1.5681988372276143e-06
5926.pkl,1.321075112433741e-06
5927.pkl,3.148524022140754e-06
5928.pkl,2.9692754766196706e-05
5929.pkl,8.045160714569885e-05
5933.pkl,1.092322111226559e-05
5934.pkl,6.71163511894741e-06
5935.pkl,2.600728024450201e-06
5937.pkl,3.163106332156194e-05
5939.pkl,2.4142228858506693e-06
5940.pkl,0.0032559249780660998
5942.pkl,8.29131768180338e-06
5944.pkl,1.2586962890693613e-06
5945.pkl,2.628026031621229e-06
5947.pkl,5.3556696538774916e-06
5948.pkl,1.404494524720072e-06
5949.pkl,1.4920823126336536e-06
595.pkl,4.388860375515478e-05
5950.pkl,1.7751827168657654e-06
5951.pkl,1.747596395119929e-06
5952.pkl,1.3011644091332494e-06
5955.pkl,0.000353654830756386
5956.pkl,0.0006018430089301819
5959.pkl,0.01704504020297927
5960.pkl,8.176313594412083e-06
5963.pkl,6.200588010778699e-06
5964.pkl,1.086268487089612e-05
5965.pkl,1.3090963246267482e-06
5966.pkl,3.361741616818689e-05
5967.pkl,2.1635337169330915e-06
5968.pkl,3.6363099098250084e-05
5969.pkl,1.7760513545256068e-06
5970.pkl,1.361708800542414e-06
5971.pkl,1.3307253171670403e-06
5972.pkl,0.01350655579872167
5974.pkl,2.0202758214525806e-05
5977.pkl,1.1368742669309685e-05
5978.pkl,1.959459602677451e-06
5982.pkl,6.970353253355367e-06
5983.pkl,1.020113024034188e-05
5987.pkl,1.5055110748632252e-06
5989.pkl,3.045618700095153e-06
599.pkl,1.4367123925139228e-06
5990.pkl,1.0048875409351287e-05
5991.pkl,5.4712849852288095e-06
5992.pkl,3.9034127227532064e-05
5995.pkl,3.7463324248401317e-06
5996.pkl,7.665998977375424e-06
5998.pkl,2.885255788579124e-06
5999.pkl,1.6843972489581682e-06
6.pkl,2.8314542214412535e-06
60.pkl,1.3333018978052848e-06
600.pkl,1.478358247178194e-06
6000.pkl,2.245826499975268e-05
6006.pkl,1.4685128039116456e-06
6008.pkl,1.9080384692514304e-05
6009.pkl,1.929010112556372e-06
601.pkl,1.3658567827844894e-06
6011.pkl,2.541433126152127e-06
6012.pkl,1.9370595704979573e-06
6013.pkl,1.1701797226913632e-05
6014.pkl,1.1050521643617325e-05
6015.pkl,1.5460049257976294e-06
6016.pkl,1.6892331558246397e-06
6017.pkl,0.0001536083138582184
6018.pkl,1.8603909357432837e-06
6022.pkl,1.6347112074548953e-05
6023.pkl,1.1728690330747822e-05
6024.pkl,2.3058871963815815e-06
6028.pkl,0.7394051535429618
6031.pkl,1.4703613887861076e-06
6032.pkl,1.5393838652756845e-06
6033.pkl,1.7273553192027555e-06
6034.pkl,1.3885320047264832e-06
6035.pkl,1.7016322866113835e-06
6038.pkl,4.040584908947508e-05
604.pkl,3.282771414379079e-06
6040.pkl,1.880901009497333e-06
6041.pkl,2.3061209899985117e-06
6042.pkl,1.370341999076988e-06
6043.pkl,1.530213539750764e-06
6045.pkl,1.6595534275032738e-06
6046.pkl,9.445666744304944e-06
6047.pkl,5.9683456878426524e-06
6048.pkl,1.5641201749627526e-06
6049.pkl,0.00110318590482352
6050.pkl,1.2734135061904166e-05
6051.pkl,1.4963078316931547e-05
6052.pkl,6.070286193643087e-06
6054.pkl,0.00404982717787491
6055.pkl,0.05916454183407681
6058.pkl,1.4006644353824716e-06
6059.pkl,1.6809808302774202e-06
6060.pkl,3.833265630342337e-05
6061.pkl,0.00033152570056670555
6062.pkl,2.5537261098229954e-06
6064.pkl,1.4191196927648006e-06
6066.pkl,1.5942670332691073e-06
607.pkl,2.0155604930278123e-06
6072.pkl,4.651910547578278e-06
6073.pkl,2.591897908012554e-05
6074.pkl,1.8354620883924917e-06
6078.pkl,5.1997514212412014e-05
608.pkl,2.9374080376500533e-05
6080.pkl,2.2984977079100818e-06
6082.pkl,1.5116557130767192e-06
6085.pkl,1.0029069425079277e-05
6086.pkl,1.2290095364425763e-06
6087.pkl,2.4766160133545194e-06
6088.pkl,2.9237594331318678e-06
6089.pkl,7.295691701877209e-05
609.pkl,0.00157900333433454
6090.pkl,1.865874996541131e-06
6091.pkl,3.3050923199715427e-06
6092.pkl,1.9531420489670385e-06
6093.pkl,1.4170799275395662e-06
6094.pkl,2.0805734666054603e-05
6095.pkl,9.494747654978172e-06
6098.pkl,0.00091841248724288
61.pkl,3.552557509974691e-05
6101.pkl,1.2283121819186636e-05
6102.pkl,1.6179848950809782e-06
6104.pkl,0.000385194707031464
6107.pkl,0.00029874162405755595
6108.pkl,1.292021292391285e-06
6109.pkl,1.619165096144771e-06
6111.pkl,1.7918921521476195e-06
6112.pkl,3.175510110184098e-06
6113.pkl,2.1160621343591613e-05
6114.pkl,1.5017475487815489e-06
6115.pkl,0.007493145293965049
